path,sentence,dur,speaker,set,lang,accent,task,mic,split
lotus_dis_ult/audio/bt3m/Hijack_S051_T055_BT3m_chunk81.wav,อย่าง,0.82,F28,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S055_T028_BT3m_chunk75.wav,อย่าง,0.89,F31,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S056_T041_BT3m_chunk103.wav,เราก็,0.97,M25,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S056_T041_BT3m_chunk199.wav,ค่ะก็,1.81,F31,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S057_T059_BT3m_chunk46.wav,ด้วย,0.83,M25,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S058_T053_BT3m_chunk93.wav,เราก็,1.29,M27,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S058_T053_BT3m_chunk244.wav,เอิ่ม,2.16,F32,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S059_T069_BT3m_chunk5.wav,Ok,1.21,F33,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S063_T068_BT3m_chunk1.wav,สวัสดีครับ,1.38,M28,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S063_T068_BT3m_chunk13.wav,รู้สึกว่า,1.49,M28,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S064_T029_BT3m_chunk160.wav,หรือว่า,0.98,M30,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S064_T029_BT3m_chunk179.wav,มันก็,0.94,M30,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S066_T043_BT3m_chunk186.wav,เอิ่ม,1.83,M30,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S067_T041_BT3m_chunk60.wav,ไปเที่ยว,1.16,F36,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S067_T041_BT3m_chunk79.wav,หรือว่า,0.9,M32,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S068_T055_BT3m_chunk107.wav,ถ้าอย่าง,1.19,M33,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S068_T055_BT3m_chunk219.wav,ค่ะก็,1.55,F36,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S069_T077_BT3m_chunk6.wav,เรา,0.85,M33,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S071_T058_BT3m_chunk97.wav,แล้วก็แบบ,0.94,F37,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S073_T006_BT3m_chunk124.wav,อย่าง,0.64,M35,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S074_T044_BT3m_chunk148.wav,เรา,1.31,M35,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S075_T074_BT3m_chunk22.wav,รู้สึกว่า,1.12,M35,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S077_T073_BT3m_chunk30.wav,อย่าง,0.86,F40,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S078_T075_BT3m_chunk163.wav,ถ้า,0.97,F39,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S079_T029_BT3m_chunk216.wav,ใช่ก็,1.27,M39,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt10m/Hijack_S001_T057_BT10m_chunk160.wav,หรือว่า,0.82,M01,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S001_T057_BT10m_chunk226.wav,แต่,0.64,M01,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S002_T062_BT10m_chunk132.wav,แต่,0.57,M01,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S002_T062_BT10m_chunk359.wav,บางที,0.71,M01,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S003_T069_BT10m_chunk245.wav,แต่ว่าแบบ,0.95,M01,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S007_T045_BT10m_chunk336.wav,เค้าเรียกอะไรอะ,1.62,F07,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S009_T070_BT10m_chunk68.wav,ใช่ก็,0.79,F07,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S009_T070_BT10m_chunk249.wav,ก็เลยรู้สึกว่า,0.92,F07,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S021_T049_BT10m_chunk149.wav,อา,0.82,M09,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S021_T049_BT10m_chunk152.wav,อา,0.49,M09,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S028_T028_BT10m_chunk447.wav,อือฮึ,0.61,F17,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S029_T035_BT10m_chunk319.wav,ใช่มั้ย,0.7,F17,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S030_T042_BT10m_chunk117.wav,อือฮึ,0.55,F17,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S031_T041_BT10m_chunk105.wav,แต่,0.95,F20,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S033_T079_BT10m_chunk184.wav,แต่,0.69,F20,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S034_T022_BT10m_chunk318.wav,ซึ่ง,1.08,F22,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S035_T059_BT10m_chunk16.wav,เราก็,0.98,F22,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S035_T059_BT10m_chunk289.wav,ด้วย,1.0,F22,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S037_T006_BT10m_chunk32.wav,อื้ม,1.16,F23,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S037_T006_BT10m_chunk87.wav,แต่ถ้า,1.02,M15,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S038_T026_BT10m_chunk7.wav,ค่ะก็,1.23,F24,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S039_T030_BT10m_chunk130.wav,Ok,1.11,F24,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S039_T030_BT10m_chunk236.wav,Ok,1.09,F23,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S040_T008_BT10m_chunk34.wav,ค่ะก็,1.32,F27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S040_T008_BT10m_chunk123.wav,ไปเที่ยว,0.66,F27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S041_T050_BT10m_chunk31.wav,ค่ะก็,1.13,F27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S041_T050_BT10m_chunk200.wav,ใช่ค่ะ,0.74,F27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S042_T075_BT10m_chunk116.wav,อื้ม,0.55,F25,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S042_T075_BT10m_chunk170.wav,แล้วก็แบบ,0.84,F25,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S043_T018_BT10m_chunk163.wav,มันก็,1.11,M18,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S044_T045_BT10m_chunk56.wav,เหมือน,0.88,M18,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S047_T061_BT10m_chunk42.wav,แต่ถ้า,0.7,M21,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S049_T038_BT10m_chunk126.wav,อื๊ม,0.67,F28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S049_T038_BT10m_chunk257.wav,พอ,1.4,M22,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S050_T051_BT10m_chunk194.wav,พอ,1.07,M22,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S050_T051_BT10m_chunk226.wav,บางที,1.2,M22,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S051_T055_BT10m_chunk81.wav,อย่าง,0.82,F28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S055_T028_BT10m_chunk75.wav,อย่าง,0.89,F31,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S056_T041_BT10m_chunk103.wav,เราก็,0.97,M25,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S056_T041_BT10m_chunk199.wav,ค่ะก็,1.81,F31,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S057_T059_BT10m_chunk46.wav,ด้วย,0.83,M25,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S058_T053_BT10m_chunk93.wav,เราก็,1.29,M27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S058_T053_BT10m_chunk244.wav,เอิ่ม,2.16,F32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S059_T069_BT10m_chunk5.wav,Ok,1.21,F33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S063_T068_BT10m_chunk1.wav,สวัสดีครับ,1.38,M28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S063_T068_BT10m_chunk13.wav,รู้สึกว่า,1.49,M28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk160.wav,หรือว่า,0.98,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk179.wav,มันก็,0.94,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S066_T043_BT10m_chunk186.wav,เอิ่ม,1.83,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S067_T041_BT10m_chunk60.wav,ไปเที่ยว,1.16,F36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S067_T041_BT10m_chunk79.wav,หรือว่า,0.9,M32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk107.wav,ถ้าอย่าง,1.19,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk219.wav,ค่ะก็,1.55,F36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S069_T077_BT10m_chunk6.wav,เรา,0.85,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk97.wav,แล้วก็แบบ,0.94,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk124.wav,อย่าง,0.64,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S074_T044_BT10m_chunk148.wav,เรา,1.31,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S075_T074_BT10m_chunk22.wav,รู้สึกว่า,1.12,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S077_T073_BT10m_chunk30.wav,อย่าง,0.86,F40,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S078_T075_BT10m_chunk163.wav,ถ้า,0.97,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk216.wav,ใช่ก็,1.27,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk160.wav,หรือว่า,0.82,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk226.wav,แต่,0.64,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk132.wav,แต่,0.57,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk359.wav,บางที,0.71,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk245.wav,แต่ว่าแบบ,0.95,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S007_T045_JBL_chunk336.wav,เค้าเรียกอะไรอะ,1.62,F07,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S009_T070_JBL_chunk68.wav,ใช่ก็,0.79,F07,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S009_T070_JBL_chunk249.wav,ก็เลยรู้สึกว่า,0.92,F07,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S021_T049_JBL_chunk149.wav,อา,0.82,M09,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S021_T049_JBL_chunk152.wav,อา,0.49,M09,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S028_T028_JBL_chunk447.wav,อือฮึ,0.61,F17,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S029_T035_JBL_chunk319.wav,ใช่มั้ย,0.7,F17,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S030_T042_JBL_chunk117.wav,อือฮึ,0.55,F17,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S031_T041_JBL_chunk105.wav,แต่,0.95,F20,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S033_T079_JBL_chunk184.wav,แต่,0.69,F20,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S034_T022_JBL_chunk318.wav,ซึ่ง,1.08,F22,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S035_T059_JBL_chunk16.wav,เราก็,0.98,F22,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S035_T059_JBL_chunk289.wav,ด้วย,1.0,F22,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S037_T006_JBL_chunk32.wav,อื้ม,1.16,F23,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S037_T006_JBL_chunk87.wav,แต่ถ้า,1.02,M15,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S038_T026_JBL_chunk7.wav,ค่ะก็,1.23,F24,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S039_T030_JBL_chunk130.wav,Ok,1.11,F24,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S039_T030_JBL_chunk236.wav,Ok,1.09,F23,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S040_T008_JBL_chunk34.wav,ค่ะก็,1.32,F27,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S040_T008_JBL_chunk123.wav,ไปเที่ยว,0.66,F27,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S041_T050_JBL_chunk31.wav,ค่ะก็,1.13,F27,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S041_T050_JBL_chunk200.wav,ใช่ค่ะ,0.74,F27,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S042_T075_JBL_chunk116.wav,อื้ม,0.55,F25,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S042_T075_JBL_chunk170.wav,แล้วก็แบบ,0.84,F25,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S043_T018_JBL_chunk163.wav,มันก็,1.11,M18,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S044_T045_JBL_chunk56.wav,เหมือน,0.88,M18,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S047_T061_JBL_chunk42.wav,แต่ถ้า,0.7,M21,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S049_T038_JBL_chunk126.wav,อื๊ม,0.67,F28,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S049_T038_JBL_chunk257.wav,พอ,1.4,M22,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S050_T051_JBL_chunk194.wav,พอ,1.07,M22,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S050_T051_JBL_chunk226.wav,บางที,1.2,M22,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S051_T055_JBL_chunk81.wav,อย่าง,0.82,F28,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S055_T028_JBL_chunk75.wav,อย่าง,0.89,F31,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S056_T041_JBL_chunk103.wav,เราก็,0.97,M25,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S056_T041_JBL_chunk199.wav,ค่ะก็,1.81,F31,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S057_T059_JBL_chunk46.wav,ด้วย,0.83,M25,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S058_T053_JBL_chunk93.wav,เราก็,1.29,M27,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S058_T053_JBL_chunk244.wav,เอิ่ม,2.16,F32,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S059_T069_JBL_chunk5.wav,Ok,1.21,F33,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S063_T068_JBL_chunk1.wav,สวัสดีครับ,1.38,M28,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S063_T068_JBL_chunk13.wav,รู้สึกว่า,1.49,M28,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S064_T029_JBL_chunk160.wav,หรือว่า,0.98,M30,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S064_T029_JBL_chunk179.wav,มันก็,0.94,M30,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S066_T043_JBL_chunk186.wav,เอิ่ม,1.83,M30,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S067_T041_JBL_chunk60.wav,ไปเที่ยว,1.16,F36,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S067_T041_JBL_chunk79.wav,หรือว่า,0.9,M32,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S068_T055_JBL_chunk107.wav,ถ้าอย่าง,1.19,M33,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S068_T055_JBL_chunk219.wav,ค่ะก็,1.55,F36,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S069_T077_JBL_chunk6.wav,เรา,0.85,M33,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S071_T058_JBL_chunk97.wav,แล้วก็แบบ,0.94,F37,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S073_T006_JBL_chunk124.wav,อย่าง,0.64,M35,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S074_T044_JBL_chunk148.wav,เรา,1.31,M35,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S075_T074_JBL_chunk22.wav,รู้สึกว่า,1.12,M35,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S077_T073_JBL_chunk30.wav,อย่าง,0.86,F40,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S078_T075_JBL_chunk163.wav,ถ้า,0.97,F39,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S079_T029_JBL_chunk216.wav,ใช่ก็,1.27,M39,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/con123/Hijack_S081_T069_Con123_chunk150.wav,ซึ่ง,1.23,M39,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S081_T069_Con123_chunk187.wav,ซึ่ง,1.11,M38,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S082_T051_Con123_chunk151.wav,ถ้าแบบ,0.99,F43,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S082_T051_Con123_chunk171.wav,ต้อง,0.7,F43,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S083_T050_Con123_chunk44.wav,ก็แบบ,1.0,F43,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S083_T050_Con123_chunk203.wav,เอิ่ม,1.25,M40,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S083_T050_Con123_chunk217.wav,กิน,1.11,F44,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S083_T050_Con123_chunk259.wav,กิน,0.98,M40,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S084_T068_Con123_chunk223.wav,กิน,0.99,M40,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S085_T061_Con123_chunk212.wav,อื้ม,2.09,F46,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S085_T061_Con123_chunk225.wav,ถ้าแบบ,1.0,F45,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S088_T060_Con123_chunk210.wav,ก็แบบ,0.95,M42,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S089_T074_Con123_chunk54.wav,ชอบ,0.75,M42,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S090_T079_Con123_chunk18.wav,แต่,0.9,F47,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S090_T079_Con123_chunk76.wav,พวก,0.82,M42,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S090_T079_Con123_chunk78.wav,พวก,0.89,M42,lotus_dis,th,Central Thai,transcribe,con123,train
lotus_dis_ult/audio/con123/Hijack_S090_T079_Con123_chunk102.wav,ครับผม,1.31,M42,lotus_dis,th,Central Thai,transcribe,con123,train
